DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
232112438;08/03/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1200;21;Topanga    
222106031;02/23/2022 12:00:00 AM;08/14/2020 12:00:00 AM;1300;21;Topanga    
232112058;07/25/2023 12:00:00 AM;04/26/2020 12:00:00 AM;2110;21;Topanga    
222114709;09/26/2022 12:00:00 AM;06/19/2020 12:00:00 AM;600;21;Topanga    
232110833;06/23/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1200;21;Topanga    
232117501;12/09/2023 12:00:00 AM;05/10/2020 12:00:00 AM;1645;21;Topanga    
232110125;06/08/2023 12:00:00 AM;04/27/2020 12:00:00 AM;1400;21;Topanga    
222104573;01/18/2022 12:00:00 AM;08/07/2020 12:00:00 AM;1155;21;Topanga    
232104037;01/02/2023 12:00:00 AM;02/01/2020 12:00:00 AM;1700;21;Topanga    
232109597;05/27/2023 12:00:00 AM;07/14/2020 12:00:00 AM;1655;21;Topanga    
222108906;05/03/2022 12:00:00 AM;12/31/2020 12:00:00 AM;1220;21;Topanga    
222106975;03/14/2022 12:00:00 AM;08/07/2020 12:00:00 AM;1600;21;Topanga    
232113429;08/28/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1200;21;Topanga    
232110277;06/12/2023 12:00:00 AM;09/11/2020 12:00:00 AM;1200;21;Topanga    
202112289;08/03/2020 12:00:00 AM;07/30/2020 12:00:00 AM;1400;21;Topanga    
222113244;08/19/2022 12:00:00 AM;01/20/2020 12:00:00 AM;1;21;Topanga    
222105110;01/28/2022 12:00:00 AM;09/07/2020 12:00:00 AM;1200;21;Topanga    
222104705;01/22/2022 12:00:00 AM;01/22/2020 12:00:00 AM;400;21;Topanga    
222109748;05/27/2022 12:00:00 AM;03/28/2020 12:00:00 AM;1745;21;Topanga    
222106102;02/25/2022 12:00:00 AM;12/13/2020 12:00:00 AM;1430;21;Topanga    
232112798;08/11/2023 12:00:00 AM;08/11/2020 12:00:00 AM;1755;21;Topanga    
222107696;04/05/2022 12:00:00 AM;04/15/2020 12:00:00 AM;1200;21;Topanga    
222116012;10/28/2022 12:00:00 AM;08/12/2020 12:00:00 AM;1;21;Topanga    
222115665;10/20/2022 12:00:00 AM;11/18/2020 12:00:00 AM;1200;21;Topanga    
222111399;07/07/2022 12:00:00 AM;08/21/2020 12:00:00 AM;1;21;Topanga    
232104887;01/24/2023 12:00:00 AM;05/20/2020 12:00:00 AM;1830;21;Topanga    
222117263;12/01/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1100;21;Topanga    
222105712;02/13/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1010;21;Topanga    
232108067;04/17/2023 12:00:00 AM;04/17/2020 12:00:00 AM;955;21;Topanga    
232104840;01/18/2023 12:00:00 AM;12/01/2020 12:00:00 AM;1200;21;Topanga    
232110766;06/22/2023 12:00:00 AM;09/09/2020 12:00:00 AM;1300;21;Topanga    
212111298;07/12/2021 12:00:00 AM;11/04/2020 12:00:00 AM;900;21;Topanga    
212106349;01/14/2021 12:00:00 AM;10/14/2020 12:00:00 AM;1015;21;Topanga    
222110400;06/11/2022 12:00:00 AM;04/19/2020 12:00:00 AM;1430;21;Topanga    
212115371;10/18/2021 12:00:00 AM;11/19/2020 12:00:00 AM;1717;21;Topanga    
222115311;10/12/2022 12:00:00 AM;11/19/2020 12:00:00 AM;1200;21;Topanga    
232110968;06/27/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1100;21;Topanga    
222106599;03/09/2022 12:00:00 AM;05/28/2020 12:00:00 AM;1200;21;Topanga    
222117701;12/08/2022 12:00:00 AM;08/01/2020 12:00:00 AM;5;21;Topanga    
212104482;01/15/2021 12:00:00 AM;12/24/2020 12:00:00 AM;2200;21;Topanga    
232110765;06/22/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1200;21;Topanga    
232104115;01/04/2023 12:00:00 AM;08/06/2020 12:00:00 AM;1;21;Topanga    
202107032;03/07/2020 12:00:00 AM;03/06/2020 12:00:00 AM;1900;21;Topanga    
222104737;01/21/2022 12:00:00 AM;03/28/2020 12:00:00 AM;700;21;Topanga    
232110105;06/08/2023 12:00:00 AM;07/08/2020 12:00:00 AM;1045;21;Topanga    
232114862;10/03/2023 12:00:00 AM;12/31/2020 12:00:00 AM;2359;21;Topanga    
232111546;07/11/2023 12:00:00 AM;08/22/2020 12:00:00 AM;2140;21;Topanga    
222104158;01/05/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1310;21;Topanga    
222112528;08/02/2022 12:00:00 AM;11/11/2020 12:00:00 AM;1455;21;Topanga    
232116039;11/02/2023 12:00:00 AM;09/17/2020 12:00:00 AM;1050;21;Topanga    
232114822;10/02/2023 12:00:00 AM;10/02/2020 12:00:00 AM;1905;21;Topanga    
222108260;04/21/2022 12:00:00 AM;05/26/2020 12:00:00 AM;1200;21;Topanga    
232113073;08/14/2023 12:00:00 AM;09/15/2020 12:00:00 AM;1505;21;Topanga    
212105668;02/18/2021 12:00:00 AM;12/30/2020 12:00:00 AM;1800;21;Topanga    
232105189;02/03/2023 12:00:00 AM;03/03/2020 12:00:00 AM;1200;21;Topanga    
222110428;06/11/2022 12:00:00 AM;06/11/2020 12:00:00 AM;1700;21;Topanga    
222117980;12/20/2022 12:00:00 AM;06/17/2020 12:00:00 AM;1200;21;Topanga    
222109556;05/23/2022 12:00:00 AM;06/12/2020 12:00:00 AM;800;21;Topanga    
232107207;03/27/2023 12:00:00 AM;01/27/2020 12:00:00 AM;1245;21;Topanga    
232117739;12/16/2023 12:00:00 AM;10/30/2020 12:00:00 AM;1230;21;Topanga    
232111066;06/23/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;21;Topanga    
232105902;02/21/2023 12:00:00 AM;08/17/2020 12:00:00 AM;1200;21;Topanga    
222108039;04/15/2022 12:00:00 AM;01/01/2020 12:00:00 AM;800;21;Topanga    
232109956;06/04/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1607;21;Topanga    
222104384;01/12/2022 12:00:00 AM;03/08/2020 12:00:00 AM;2200;21;Topanga    
222107379;03/28/2022 12:00:00 AM;03/14/2020 12:00:00 AM;1645;21;Topanga    
222107154;03/22/2022 12:00:00 AM;05/05/2020 12:00:00 AM;1800;21;Topanga    
232110777;06/21/2023 12:00:00 AM;09/16/2020 12:00:00 AM;1018;21;Topanga    
222108779;05/03/2022 12:00:00 AM;06/30/2020 12:00:00 AM;1300;21;Topanga    
222104171;12/28/2021 12:00:00 AM;02/16/2020 12:00:00 AM;1350;21;Topanga    
212109286;05/25/2021 12:00:00 AM;04/01/2020 12:00:00 AM;2020;21;Topanga    
232111989;07/20/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1800;21;Topanga    
222110021;06/02/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;21;Topanga    
232104876;01/17/2023 12:00:00 AM;05/18/2020 12:00:00 AM;1130;21;Topanga    
222111393;07/06/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;21;Topanga    
222118259;12/29/2022 12:00:00 AM;04/01/2020 12:00:00 AM;800;21;Topanga    
232112279;07/29/2023 12:00:00 AM;07/29/2020 12:00:00 AM;1500;21;Topanga    
232105774;02/17/2023 12:00:00 AM;11/14/2020 12:00:00 AM;2000;21;Topanga    
232109543;05/26/2023 12:00:00 AM;10/01/2020 12:00:00 AM;1200;21;Topanga    
222104182;01/04/2022 12:00:00 AM;11/27/2020 12:00:00 AM;1200;21;Topanga    
212104247;01/07/2021 12:00:00 AM;12/24/2020 12:00:00 AM;1600;21;Topanga    
232111063;06/23/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;21;Topanga    
222118049;12/22/2022 12:00:00 AM;07/15/2020 12:00:00 AM;1200;21;Topanga    
222114791;09/20/2022 12:00:00 AM;11/01/2020 12:00:00 AM;800;21;Topanga    
202113531;09/06/2020 12:00:00 AM;09/05/2020 12:00:00 AM;1500;21;Topanga    
232111108;06/29/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;21;Topanga    
222109656;05/23/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1;21;Topanga    
202106474;02/24/2020 12:00:00 AM;02/24/2020 12:00:00 AM;1835;21;Topanga    
202115676;11/05/2020 12:00:00 AM;11/03/2020 12:00:00 AM;330;21;Topanga    
202115664;11/05/2020 12:00:00 AM;09/03/2020 12:00:00 AM;1400;21;Topanga    
202105280;01/29/2020 12:00:00 AM;01/28/2020 12:00:00 AM;1800;21;Topanga    
202104312;01/07/2020 12:00:00 AM;01/05/2020 12:00:00 AM;1330;21;Topanga    
202113353;08/31/2020 12:00:00 AM;08/31/2020 12:00:00 AM;1700;21;Topanga    
202108355;04/17/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1600;21;Topanga    
202112082;07/28/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1400;21;Topanga    
202116043;11/17/2020 12:00:00 AM;10/31/2020 12:00:00 AM;1300;21;Topanga    
202114356;09/30/2020 12:00:00 AM;09/29/2020 12:00:00 AM;1730;21;Topanga    
202116223;11/13/2020 12:00:00 AM;05/31/2020 12:00:00 AM;255;21;Topanga    
202100938;11/26/2020 12:00:00 AM;11/26/2020 12:00:00 AM;500;21;Topanga    
202115878;11/10/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1300;21;Topanga    
202117181;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;230;21;Topanga    
202112208;07/31/2020 12:00:00 AM;07/31/2020 12:00:00 AM;2030;21;Topanga    
202110119;06/03/2020 12:00:00 AM;06/03/2020 12:00:00 AM;800;21;Topanga    
202106147;02/17/2020 12:00:00 AM;02/17/2020 12:00:00 AM;657;21;Topanga    
202108432;04/20/2020 12:00:00 AM;04/20/2020 12:00:00 AM;745;21;Topanga    
202107369;03/15/2020 12:00:00 AM;03/14/2020 12:00:00 AM;1330;21;Topanga    
202100654;04/10/2020 12:00:00 AM;04/10/2020 12:00:00 AM;1915;21;Topanga    
202112827;08/18/2020 12:00:00 AM;06/16/2020 12:00:00 AM;1200;21;Topanga    
202105139;01/26/2020 12:00:00 AM;01/25/2020 12:00:00 AM;2300;21;Topanga    
202111368;07/08/2020 12:00:00 AM;06/29/2020 12:00:00 AM;1522;21;Topanga    
202100750;07/05/2020 12:00:00 AM;07/05/2020 12:00:00 AM;415;21;Topanga    
202111436;07/10/2020 12:00:00 AM;07/10/2020 12:00:00 AM;700;21;Topanga    
202113529;09/06/2020 12:00:00 AM;09/03/2020 12:00:00 AM;2200;21;Topanga    
202116948;12/12/2020 12:00:00 AM;12/12/2020 12:00:00 AM;1335;21;Topanga    
202114531;10/06/2020 12:00:00 AM;10/05/2020 12:00:00 AM;2000;21;Topanga    
202113718;09/11/2020 12:00:00 AM;09/11/2020 12:00:00 AM;2030;21;Topanga    
202106402;02/23/2020 12:00:00 AM;02/19/2020 12:00:00 AM;1000;21;Topanga    
202112484;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;1845;21;Topanga    
202115508;10/31/2020 12:00:00 AM;10/29/2020 12:00:00 AM;1715;21;Topanga    
202113350;09/01/2020 12:00:00 AM;08/30/2020 12:00:00 AM;1600;21;Topanga    
202117032;12/15/2020 12:00:00 AM;12/14/2020 12:00:00 AM;1430;21;Topanga    
202110649;06/19/2020 12:00:00 AM;06/19/2020 12:00:00 AM;200;21;Topanga    
202114204;09/27/2020 12:00:00 AM;09/25/2020 12:00:00 AM;2200;21;Topanga    
202107846;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1130;21;Topanga    
202115975;11/14/2020 12:00:00 AM;11/14/2020 12:00:00 AM;2050;21;Topanga    
202115000;10/18/2020 12:00:00 AM;10/18/2020 12:00:00 AM;1;21;Topanga    
202107079;03/07/2020 12:00:00 AM;03/07/2020 12:00:00 AM;1900;21;Topanga    
202110284;06/09/2020 12:00:00 AM;06/08/2020 12:00:00 AM;2230;21;Topanga    
202110203;06/06/2020 12:00:00 AM;06/05/2020 12:00:00 AM;2110;21;Topanga    
202107724;03/20/2020 12:00:00 AM;03/02/2020 12:00:00 AM;1600;21;Topanga    
202104190;01/05/2020 12:00:00 AM;01/05/2020 12:00:00 AM;2045;21;Topanga    
202107823;03/29/2020 12:00:00 AM;03/23/2020 12:00:00 AM;430;21;Topanga    
202107274;03/11/2020 12:00:00 AM;03/05/2020 12:00:00 AM;930;21;Topanga    
202115417;10/28/2020 12:00:00 AM;10/28/2020 12:00:00 AM;820;21;Topanga    
202115294;10/24/2020 12:00:00 AM;03/01/2020 12:00:00 AM;1800;21;Topanga    
202116576;12/02/2020 12:00:00 AM;08/11/2020 12:00:00 AM;1200;21;Topanga    
202106752;03/01/2020 12:00:00 AM;03/01/2020 12:00:00 AM;800;21;Topanga    
202115559;11/02/2020 12:00:00 AM;10/21/2020 12:00:00 AM;1200;21;Topanga    
202115640;11/04/2020 12:00:00 AM;10/25/2020 12:00:00 AM;1300;21;Topanga    
202112500;08/07/2020 12:00:00 AM;07/07/2020 12:00:00 AM;1;21;Topanga    
202111699;07/17/2020 12:00:00 AM;07/08/2020 12:00:00 AM;1500;21;Topanga    
202108275;04/14/2020 12:00:00 AM;04/14/2020 12:00:00 AM;2330;21;Topanga    
202110525;06/15/2020 12:00:00 AM;06/08/2020 12:00:00 AM;1000;21;Topanga    
202107964;04/03/2020 12:00:00 AM;03/16/2020 12:00:00 AM;425;21;Topanga    
202116532;12/01/2020 12:00:00 AM;12/01/2020 12:00:00 AM;2115;21;Topanga    
202100644;03/31/2020 12:00:00 AM;03/30/2020 12:00:00 AM;850;21;Topanga    
202116191;11/20/2020 12:00:00 AM;11/20/2020 12:00:00 AM;2040;21;Topanga    
202107601;03/22/2020 12:00:00 AM;03/21/2020 12:00:00 AM;1830;21;Topanga    
202113089;08/25/2020 12:00:00 AM;07/24/2020 12:00:00 AM;1724;21;Topanga    
202106678;02/27/2020 12:00:00 AM;02/16/2020 12:00:00 AM;1900;21;Topanga    
202100629;03/09/2020 12:00:00 AM;03/09/2020 12:00:00 AM;1900;21;Topanga    
202116680;12/06/2020 12:00:00 AM;12/06/2020 12:00:00 AM;325;21;Topanga    
202116561;12/02/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1822;21;Topanga    
202116553;12/01/2020 12:00:00 AM;11/29/2020 12:00:00 AM;1200;21;Topanga    
202117111;12/16/2020 12:00:00 AM;12/15/2020 12:00:00 AM;830;21;Topanga    
202113830;09/15/2020 12:00:00 AM;09/14/2020 12:00:00 AM;2100;21;Topanga    
212104146;01/05/2021 12:00:00 AM;12/12/2020 12:00:00 AM;330;21;Topanga    
202106439;02/24/2020 12:00:00 AM;02/07/2020 12:00:00 AM;1200;21;Topanga    
202112636;08/12/2020 12:00:00 AM;08/12/2020 12:00:00 AM;1400;21;Topanga    
202113138;08/26/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1955;21;Topanga    
202112290;08/03/2020 12:00:00 AM;08/03/2020 12:00:00 AM;200;21;Topanga    
202114882;10/15/2020 12:00:00 AM;10/15/2020 12:00:00 AM;2145;21;Topanga    
202112776;08/15/2020 12:00:00 AM;08/14/2020 12:00:00 AM;2350;21;Topanga    
202108217;04/10/2020 12:00:00 AM;02/24/2020 12:00:00 AM;1620;21;Topanga    
202114248;09/15/2020 12:00:00 AM;09/15/2020 12:00:00 AM;1200;21;Topanga    
202107287;03/08/2020 12:00:00 AM;03/08/2020 12:00:00 AM;2330;21;Topanga    
202106717;02/28/2020 12:00:00 AM;02/28/2020 12:00:00 AM;435;21;Topanga    
202112918;08/04/2020 12:00:00 AM;08/02/2020 12:00:00 AM;100;21;Topanga    
202113704;09/04/2020 12:00:00 AM;09/04/2020 12:00:00 AM;2230;21;Topanga    
202105052;01/23/2020 12:00:00 AM;01/23/2020 12:00:00 AM;1755;21;Topanga    
202111962;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;1811;21;Topanga    
202105779;02/09/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1400;21;Topanga    
202106137;02/17/2020 12:00:00 AM;02/15/2020 12:00:00 AM;900;21;Topanga    
202100963;12/12/2020 12:00:00 AM;12/12/2020 12:00:00 AM;930;21;Topanga    
202115563;11/02/2020 12:00:00 AM;11/02/2020 12:00:00 AM;825;21;Topanga    
202113190;08/28/2020 12:00:00 AM;08/28/2020 12:00:00 AM;1130;21;Topanga    
202109037;05/04/2020 12:00:00 AM;05/03/2020 12:00:00 AM;2030;21;Topanga    
202112411;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;1500;21;Topanga    
202112510;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1500;21;Topanga    
202107091;03/08/2020 12:00:00 AM;03/07/2020 12:00:00 AM;1700;21;Topanga    
202107411;03/16/2020 12:00:00 AM;03/15/2020 12:00:00 AM;1800;21;Topanga    
202116559;12/02/2020 12:00:00 AM;12/02/2020 12:00:00 AM;1300;21;Topanga    
212104251;01/07/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1228;21;Topanga    
202114284;09/28/2020 12:00:00 AM;09/28/2020 12:00:00 AM;1700;21;Topanga    
202109524;05/19/2020 12:00:00 AM;05/19/2020 12:00:00 AM;358;21;Topanga    
202117332;12/22/2020 12:00:00 AM;12/19/2020 12:00:00 AM;940;21;Topanga    
202108297;04/14/2020 12:00:00 AM;04/14/2020 12:00:00 AM;1745;21;Topanga    
212110822;07/01/2021 12:00:00 AM;12/02/2020 12:00:00 AM;900;21;Topanga    
202116909;12/11/2020 12:00:00 AM;12/11/2020 12:00:00 AM;1725;21;Topanga    
202106218;02/19/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1800;21;Topanga    
202110343;06/10/2020 12:00:00 AM;06/04/2020 12:00:00 AM;1900;21;Topanga    
202107302;03/13/2020 12:00:00 AM;03/12/2020 12:00:00 AM;1600;21;Topanga    
202110215;06/06/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1700;21;Topanga    
202116131;11/19/2020 12:00:00 AM;11/19/2020 12:00:00 AM;1140;21;Topanga    
202110822;06/24/2020 12:00:00 AM;06/23/2020 12:00:00 AM;1250;21;Topanga    
202113058;08/24/2020 12:00:00 AM;08/24/2020 12:00:00 AM;630;21;Topanga    
202114484;10/04/2020 12:00:00 AM;10/04/2020 12:00:00 AM;1140;21;Topanga    
212108644;05/06/2021 12:00:00 AM;08/01/2020 12:00:00 AM;1200;21;Topanga    
202110463;06/14/2020 12:00:00 AM;06/04/2020 12:00:00 AM;1730;21;Topanga    
202106277;02/14/2020 12:00:00 AM;02/14/2020 12:00:00 AM;1635;21;Topanga    
202100735;06/13/2020 12:00:00 AM;06/13/2020 12:00:00 AM;1104;21;Topanga    
202117490;12/27/2020 12:00:00 AM;12/27/2020 12:00:00 AM;1930;21;Topanga    
202107499;03/18/2020 12:00:00 AM;03/18/2020 12:00:00 AM;2100;21;Topanga    
202111992;06/28/2020 12:00:00 AM;06/01/2020 12:00:00 AM;640;21;Topanga    
202105776;02/09/2020 12:00:00 AM;02/07/2020 12:00:00 AM;800;21;Topanga    
202109330;05/14/2020 12:00:00 AM;05/13/2020 12:00:00 AM;2345;21;Topanga    
202112946;08/21/2020 12:00:00 AM;08/20/2020 12:00:00 AM;1000;21;Topanga    
202105722;02/07/2020 12:00:00 AM;02/07/2020 12:00:00 AM;2245;21;Topanga    
202111837;07/21/2020 12:00:00 AM;07/20/2020 12:00:00 AM;1900;21;Topanga    
202107702;03/25/2020 12:00:00 AM;03/25/2020 12:00:00 AM;1430;21;Topanga    
202117321;12/23/2020 12:00:00 AM;12/22/2020 12:00:00 AM;1400;21;Topanga    
202104215;01/06/2020 12:00:00 AM;01/06/2020 12:00:00 AM;308;21;Topanga    
202114815;10/13/2020 12:00:00 AM;10/13/2020 12:00:00 AM;1400;21;Topanga    
202114714;10/11/2020 12:00:00 AM;10/11/2020 12:00:00 AM;1530;21;Topanga    
202112652;08/12/2020 12:00:00 AM;08/11/2020 12:00:00 AM;2300;21;Topanga    
202117222;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;2020;21;Topanga    
202110342;06/10/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1340;21;Topanga    
202109347;05/14/2020 12:00:00 AM;05/14/2020 12:00:00 AM;1237;21;Topanga    
202113968;09/19/2020 12:00:00 AM;09/19/2020 12:00:00 AM;2230;21;Topanga    
202111767;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;35;21;Topanga    
202108177;04/12/2020 12:00:00 AM;04/11/2020 12:00:00 AM;20;21;Topanga    
202117105;12/16/2020 12:00:00 AM;12/16/2020 12:00:00 AM;300;21;Topanga    
202110313;06/10/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1200;21;Topanga    
202112723;08/14/2020 12:00:00 AM;08/13/2020 12:00:00 AM;2300;21;Topanga    
202104882;01/20/2020 12:00:00 AM;01/19/2020 12:00:00 AM;2330;21;Topanga    
202109385;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;1310;21;Topanga    
202109097;05/09/2020 12:00:00 AM;05/08/2020 12:00:00 AM;1600;21;Topanga    
202110724;06/21/2020 12:00:00 AM;06/21/2020 12:00:00 AM;115;21;Topanga    
202104118;01/03/2020 12:00:00 AM;01/03/2020 12:00:00 AM;1715;21;Topanga    
202105570;02/04/2020 12:00:00 AM;02/04/2020 12:00:00 AM;730;21;Topanga    
202105108;01/24/2020 12:00:00 AM;01/24/2020 12:00:00 AM;1000;21;Topanga    
202117171;12/17/2020 12:00:00 AM;12/13/2020 12:00:00 AM;1000;21;Topanga    
202114527;10/05/2020 12:00:00 AM;10/05/2020 12:00:00 AM;2130;21;Topanga    
212104750;01/21/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1630;21;Topanga    
202114696;10/09/2020 12:00:00 AM;10/09/2020 12:00:00 AM;2228;21;Topanga    
202116573;12/02/2020 12:00:00 AM;12/02/2020 12:00:00 AM;1200;21;Topanga    
202115722;11/07/2020 12:00:00 AM;11/06/2020 12:00:00 AM;1;21;Topanga    
202109450;05/17/2020 12:00:00 AM;05/17/2020 12:00:00 AM;245;21;Topanga    
202105250;01/28/2020 12:00:00 AM;01/28/2020 12:00:00 AM;600;21;Topanga    
202113345;09/01/2020 12:00:00 AM;08/03/2020 12:00:00 AM;2130;21;Topanga    
202106092;02/16/2020 12:00:00 AM;01/31/2020 12:00:00 AM;1800;21;Topanga    
202110621;06/18/2020 12:00:00 AM;06/18/2020 12:00:00 AM;1730;21;Topanga    
202111818;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;315;21;Topanga    
202113119;08/25/2020 12:00:00 AM;06/30/2020 12:00:00 AM;1200;21;Topanga    
202108966;05/05/2020 12:00:00 AM;05/04/2020 12:00:00 AM;2000;21;Topanga    
202106105;02/15/2020 12:00:00 AM;02/15/2020 12:00:00 AM;2200;21;Topanga    
202116625;12/04/2020 12:00:00 AM;12/03/2020 12:00:00 AM;1800;21;Topanga    
202114919;10/16/2020 12:00:00 AM;10/16/2020 12:00:00 AM;2043;21;Topanga    
202108488;04/19/2020 12:00:00 AM;04/18/2020 12:00:00 AM;1340;21;Topanga    
202108298;04/14/2020 12:00:00 AM;04/14/2020 12:00:00 AM;1745;21;Topanga    
202109607;05/20/2020 12:00:00 AM;05/20/2020 12:00:00 AM;2145;21;Topanga    
202115683;11/06/2020 12:00:00 AM;11/05/2020 12:00:00 AM;2055;21;Topanga    
202106096;02/16/2020 12:00:00 AM;02/15/2020 12:00:00 AM;2300;21;Topanga    
202111655;07/16/2020 12:00:00 AM;07/15/2020 12:00:00 AM;1800;21;Topanga    
202105526;02/02/2020 12:00:00 AM;02/01/2020 12:00:00 AM;248;21;Topanga    
202109359;05/14/2020 12:00:00 AM;05/14/2020 12:00:00 AM;2230;21;Topanga    
202113381;09/01/2020 12:00:00 AM;08/31/2020 12:00:00 AM;2100;21;Topanga    
202107229;03/11/2020 12:00:00 AM;03/10/2020 12:00:00 AM;2100;21;Topanga    
202111250;07/05/2020 12:00:00 AM;07/05/2020 12:00:00 AM;2050;21;Topanga    
202113915;09/18/2020 12:00:00 AM;09/15/2020 12:00:00 AM;2146;21;Topanga    
202105312;01/29/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1630;21;Topanga    
202107106;03/06/2020 12:00:00 AM;03/06/2020 12:00:00 AM;19;21;Topanga    
202110960;06/26/2020 12:00:00 AM;06/26/2020 12:00:00 AM;1530;21;Topanga    
202100964;12/26/2020 12:00:00 AM;12/25/2020 12:00:00 AM;1300;21;Topanga    
202108587;04/23/2020 12:00:00 AM;04/16/2020 12:00:00 AM;330;21;Topanga    
202111588;07/14/2020 12:00:00 AM;07/14/2020 12:00:00 AM;745;21;Topanga    
202115578;11/02/2020 12:00:00 AM;11/01/2020 12:00:00 AM;1900;21;Topanga    
202110923;06/26/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1835;21;Topanga    
202105839;02/10/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1900;21;Topanga    
202110322;06/10/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1910;21;Topanga    
202109046;05/07/2020 12:00:00 AM;05/06/2020 12:00:00 AM;1830;21;Topanga    
202108803;04/30/2020 12:00:00 AM;04/30/2020 12:00:00 AM;1415;21;Topanga    
202109630;05/20/2020 12:00:00 AM;05/01/2020 12:00:00 AM;1235;21;Topanga    
202111515;07/13/2020 12:00:00 AM;07/12/2020 12:00:00 AM;2100;21;Topanga    
202117041;12/15/2020 12:00:00 AM;12/09/2020 12:00:00 AM;1200;21;Topanga    
202106269;02/20/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1230;21;Topanga    
202104934;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;1030;21;Topanga    
202104393;01/10/2020 12:00:00 AM;01/08/2020 12:00:00 AM;110;21;Topanga    
202111758;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;1100;21;Topanga    
202116386;11/25/2020 12:00:00 AM;11/24/2020 12:00:00 AM;1200;21;Topanga    
202112249;08/02/2020 12:00:00 AM;07/31/2020 12:00:00 AM;1030;21;Topanga    
202108174;04/11/2020 12:00:00 AM;04/03/2020 12:00:00 AM;1500;21;Topanga    
202117558;12/29/2020 12:00:00 AM;12/29/2020 12:00:00 AM;1410;21;Topanga    
202107884;03/31/2020 12:00:00 AM;03/21/2020 12:00:00 AM;1600;21;Topanga    
202108257;04/14/2020 12:00:00 AM;04/09/2020 12:00:00 AM;1000;21;Topanga    
202111092;07/01/2020 12:00:00 AM;07/01/2020 12:00:00 AM;1510;21;Topanga    
202108129;03/18/2020 12:00:00 AM;03/17/2020 12:00:00 AM;1700;21;Topanga    
202112780;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;2355;21;Topanga    
202114687;10/10/2020 12:00:00 AM;10/02/2020 12:00:00 AM;1654;21;Topanga    
202112097;07/29/2020 12:00:00 AM;07/26/2020 12:00:00 AM;2030;21;Topanga    
202106707;02/29/2020 12:00:00 AM;02/28/2020 12:00:00 AM;1800;21;Topanga    
202107554;03/20/2020 12:00:00 AM;03/20/2020 12:00:00 AM;345;21;Topanga    
202107429;03/17/2020 12:00:00 AM;03/17/2020 12:00:00 AM;805;21;Topanga    
202108421;04/19/2020 12:00:00 AM;04/19/2020 12:00:00 AM;900;21;Topanga    
202116002;11/14/2020 12:00:00 AM;11/14/2020 12:00:00 AM;2250;21;Topanga    
202106441;02/23/2020 12:00:00 AM;02/23/2020 12:00:00 AM;1300;21;Topanga    
202114684;10/10/2020 12:00:00 AM;10/08/2020 12:00:00 AM;920;21;Topanga    
202111710;07/17/2020 12:00:00 AM;07/17/2020 12:00:00 AM;1100;21;Topanga    
