DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No
221607555;04/22/2022 12:00:00 AM;08/01/2020 12:00:00 AM;1200;16;Foothill   ;1612
221609983;06/30/2022 12:00:00 AM;08/01/2020 12:00:00 AM;1200;16;Foothill   ;1668
221615196;12/16/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1;16;Foothill   ;1602
221606564;03/21/2022 12:00:00 AM;07/17/2020 12:00:00 AM;800;16;Foothill   ;1698
231613896;11/09/2023 12:00:00 AM;04/01/2020 12:00:00 AM;1159;16;Foothill   ;1677
221604268;01/07/2022 12:00:00 AM;02/19/2020 12:00:00 AM;1300;16;Foothill   ;1667
221605629;02/21/2022 12:00:00 AM;10/31/2020 12:00:00 AM;2000;16;Foothill   ;1601
221605942;03/02/2022 12:00:00 AM;08/27/2020 12:00:00 AM;800;16;Foothill   ;1613
231613511;10/30/2023 12:00:00 AM;05/05/2020 12:00:00 AM;525;16;Foothill   ;1641
221606629;03/22/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1125;16;Foothill   ;1664
211611263;08/31/2021 12:00:00 AM;02/10/2020 12:00:00 AM;2300;16;Foothill   ;1645
221608687;05/24/2022 12:00:00 AM;03/30/2020 12:00:00 AM;1200;16;Foothill   ;1605
201605651;02/09/2020 12:00:00 AM;01/30/2020 12:00:00 AM;44;16;Foothill   ;1601
221614254;11/13/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;16;Foothill   ;1643
221606131;03/07/2022 12:00:00 AM;02/09/2020 12:00:00 AM;900;16;Foothill   ;1693
221607647;04/25/2022 12:00:00 AM;08/29/2020 12:00:00 AM;2300;16;Foothill   ;1613
231609210;06/15/2023 12:00:00 AM;05/09/2020 12:00:00 AM;905;16;Foothill   ;1695
231614496;11/29/2023 12:00:00 AM;11/27/2020 12:00:00 AM;1900;16;Foothill   ;1685
221612433;09/15/2022 12:00:00 AM;12/03/2020 12:00:00 AM;800;16;Foothill   ;1672
231611191;08/17/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1200;16;Foothill   ;1642
221611892;08/26/2022 12:00:00 AM;04/15/2020 12:00:00 AM;1200;16;Foothill   ;1605
211605013;02/03/2021 12:00:00 AM;12/18/2020 12:00:00 AM;1105;16;Foothill   ;1664
221607970;12/28/2021 12:00:00 AM;10/15/2020 12:00:00 AM;1340;16;Foothill   ;1622
221614062;11/07/2022 12:00:00 AM;02/26/2020 12:00:00 AM;1200;16;Foothill   ;1675
221607048;04/05/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1500;16;Foothill   ;1658
231604399;01/12/2023 12:00:00 AM;01/12/2020 12:00:00 AM;850;16;Foothill   ;1621
221611890;08/30/2022 12:00:00 AM;02/09/2020 12:00:00 AM;1;16;Foothill   ;1654
221607826;05/01/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1400;16;Foothill   ;1617
231611060;08/14/2023 12:00:00 AM;07/06/2020 12:00:00 AM;655;16;Foothill   ;1678
231609173;06/14/2023 12:00:00 AM;10/15/2020 12:00:00 AM;1200;16;Foothill   ;1659
231613718;11/03/2023 12:00:00 AM;12/20/2020 12:00:00 AM;1200;16;Foothill   ;1637
221610929;07/30/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;16;Foothill   ;1695
221612872;09/30/2022 12:00:00 AM;09/29/2020 12:00:00 AM;1130;16;Foothill   ;1612
221614389;11/18/2022 12:00:00 AM;11/17/2020 12:00:00 AM;1015;16;Foothill   ;1641
221604195;01/05/2022 12:00:00 AM;02/10/2020 12:00:00 AM;1230;16;Foothill   ;1622
221614385;11/19/2022 12:00:00 AM;11/18/2020 12:00:00 AM;2130;16;Foothill   ;1684
221609445;06/13/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;16;Foothill   ;1664
231608256;05/15/2023 12:00:00 AM;05/01/2020 12:00:00 AM;1;16;Foothill   ;1621
221605837;02/28/2022 12:00:00 AM;12/07/2020 12:00:00 AM;1800;16;Foothill   ;1638
211604046;01/03/2021 12:00:00 AM;12/31/2020 12:00:00 AM;1800;16;Foothill   ;1663
221608601;05/20/2022 12:00:00 AM;05/09/2020 12:00:00 AM;1100;16;Foothill   ;1656
231607632;04/13/2023 12:00:00 AM;06/13/2020 12:00:00 AM;2150;16;Foothill   ;1637
231609643;06/29/2023 12:00:00 AM;11/26/2020 12:00:00 AM;1015;16;Foothill   ;1641
231604861;01/28/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1;16;Foothill   ;1658
221615545;12/28/2022 12:00:00 AM;10/02/2020 12:00:00 AM;1200;16;Foothill   ;1677
221607787;04/28/2022 12:00:00 AM;03/04/2020 12:00:00 AM;1400;16;Foothill   ;1621
211604234;01/09/2021 12:00:00 AM;12/19/2020 12:00:00 AM;1750;16;Foothill   ;1684
221615665;12/31/2022 12:00:00 AM;08/22/2020 12:00:00 AM;1135;16;Foothill   ;1693
211604448;01/16/2021 12:00:00 AM;07/01/2020 12:00:00 AM;1320;16;Foothill   ;1676
231612329;09/20/2023 12:00:00 AM;06/20/2020 12:00:00 AM;1820;16;Foothill   ;1667
221606931;04/02/2022 12:00:00 AM;02/13/2020 12:00:00 AM;1200;16;Foothill   ;1653
221613551;10/23/2022 12:00:00 AM;10/22/2020 12:00:00 AM;2330;16;Foothill   ;1642
231611101;08/15/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1200;16;Foothill   ;1693
221610506;07/17/2022 12:00:00 AM;08/01/2020 12:00:00 AM;5;16;Foothill   ;1693
231611095;08/14/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1200;16;Foothill   ;1668
221615520;12/26/2022 12:00:00 AM;10/10/2020 12:00:00 AM;1005;16;Foothill   ;1677
221610642;07/21/2022 12:00:00 AM;01/01/2020 12:00:00 AM;800;16;Foothill   ;1645
221612373;09/14/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1840;16;Foothill   ;1651
221614871;12/05/2022 12:00:00 AM;06/01/2020 12:00:00 AM;2200;16;Foothill   ;1602
231607319;04/16/2023 12:00:00 AM;11/18/2020 12:00:00 AM;1200;16;Foothill   ;1675
221611162;08/06/2022 12:00:00 AM;07/26/2020 12:00:00 AM;1;16;Foothill   ;1695
221607028;04/04/2022 12:00:00 AM;05/20/2020 12:00:00 AM;1645;16;Foothill   ;1676
221614979;12/08/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1;16;Foothill   ;1611
221608522;05/19/2022 12:00:00 AM;11/20/2020 12:00:00 AM;1630;16;Foothill   ;1676
221611597;08/19/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;16;Foothill   ;1643
221608688;05/24/2022 12:00:00 AM;03/30/2020 12:00:00 AM;1200;16;Foothill   ;1605
201604649;01/15/2020 12:00:00 AM;01/15/2020 12:00:00 AM;1700;16;Foothill   ;1687
201610153;06/18/2020 12:00:00 AM;06/17/2020 12:00:00 AM;1300;16;Foothill   ;1693
231614931;12/13/2023 12:00:00 AM;12/10/2020 12:00:00 AM;1225;16;Foothill   ;1619
221609678;06/20/2022 12:00:00 AM;06/20/2020 12:00:00 AM;2030;16;Foothill   ;1637
221605184;02/07/2022 12:00:00 AM;01/01/2020 12:00:00 AM;800;16;Foothill   ;1687
221614306;11/15/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1;16;Foothill   ;1611
221606221;03/08/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;16;Foothill   ;1633
221607980;04/23/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1200;16;Foothill   ;1668
211605910;03/08/2021 12:00:00 AM;12/23/2020 12:00:00 AM;1200;16;Foothill   ;1675
231605843;02/27/2023 12:00:00 AM;02/27/2020 12:00:00 AM;1415;16;Foothill   ;1675
221610845;07/26/2022 12:00:00 AM;02/01/2020 12:00:00 AM;1200;16;Foothill   ;1601
221609218;06/03/2022 12:00:00 AM;03/03/2020 12:00:00 AM;1220;16;Foothill   ;1668
231606538;03/23/2023 12:00:00 AM;02/01/2020 12:00:00 AM;710;16;Foothill   ;1613
221607831;05/01/2022 12:00:00 AM;12/01/2020 12:00:00 AM;800;16;Foothill   ;1638
221613491;10/20/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;16;Foothill   ;1622
201608553;04/28/2020 12:00:00 AM;04/28/2020 12:00:00 AM;1730;16;Foothill   ;1622
201615829;12/19/2020 12:00:00 AM;12/16/2020 12:00:00 AM;1500;16;Foothill   ;1684
201610419;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;2000;16;Foothill   ;1642
201614562;11/07/2020 12:00:00 AM;11/07/2020 12:00:00 AM;2200;16;Foothill   ;1602
201609346;05/23/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1830;16;Foothill   ;1682
201607607;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1030;16;Foothill   ;1681
201614670;11/11/2020 12:00:00 AM;11/11/2020 12:00:00 AM;1630;16;Foothill   ;1645
201606558;03/02/2020 12:00:00 AM;02/29/2020 12:00:00 AM;300;16;Foothill   ;1675
201606018;02/19/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1600;16;Foothill   ;1638
201600548;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;955;16;Foothill   ;1612
201612851;09/14/2020 12:00:00 AM;09/14/2020 12:00:00 AM;5;16;Foothill   ;1645
201608314;04/20/2020 12:00:00 AM;04/19/2020 12:00:00 AM;1800;16;Foothill   ;1637
201608889;05/09/2020 12:00:00 AM;05/08/2020 12:00:00 AM;1230;16;Foothill   ;1645
201614406;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;2050;16;Foothill   ;1602
201610642;07/01/2020 12:00:00 AM;06/23/2020 12:00:00 AM;130;16;Foothill   ;1636
201609969;06/13/2020 12:00:00 AM;06/13/2020 12:00:00 AM;1945;16;Foothill   ;1617
201611838;08/10/2020 12:00:00 AM;08/10/2020 12:00:00 AM;135;16;Foothill   ;1638
201605951;02/17/2020 12:00:00 AM;02/17/2020 12:00:00 AM;600;16;Foothill   ;1633
201611517;07/28/2020 12:00:00 AM;07/28/2020 12:00:00 AM;930;16;Foothill   ;1601
201612550;09/03/2020 12:00:00 AM;09/02/2020 12:00:00 AM;1915;16;Foothill   ;1659
201613511;10/05/2020 12:00:00 AM;10/04/2020 12:00:00 AM;2200;16;Foothill   ;1661
201613106;09/22/2020 12:00:00 AM;09/22/2020 12:00:00 AM;417;16;Foothill   ;1651
201609397;05/25/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1930;16;Foothill   ;1681
201614410;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;430;16;Foothill   ;1612
201608902;05/10/2020 12:00:00 AM;05/07/2020 12:00:00 AM;1130;16;Foothill   ;1679
201610480;06/27/2020 12:00:00 AM;06/27/2020 12:00:00 AM;430;16;Foothill   ;1663
201609566;05/30/2020 12:00:00 AM;05/29/2020 12:00:00 AM;1330;16;Foothill   ;1602
201607333;03/22/2020 12:00:00 AM;03/21/2020 12:00:00 AM;1200;16;Foothill   ;1668
201609877;06/11/2020 12:00:00 AM;06/10/2020 12:00:00 AM;100;16;Foothill   ;1638
201607929;04/09/2020 12:00:00 AM;04/03/2020 12:00:00 AM;2200;16;Foothill   ;1681
201615398;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;1910;16;Foothill   ;1612
201612890;09/14/2020 12:00:00 AM;09/14/2020 12:00:00 AM;2000;16;Foothill   ;1689
201606012;02/18/2020 12:00:00 AM;02/10/2020 12:00:00 AM;405;16;Foothill   ;1653
201613399;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1830;16;Foothill   ;1684
201606565;03/03/2020 12:00:00 AM;03/02/2020 12:00:00 AM;2130;16;Foothill   ;1617
201609908;06/12/2020 12:00:00 AM;06/12/2020 12:00:00 AM;20;16;Foothill   ;1663
201613434;10/02/2020 12:00:00 AM;10/01/2020 12:00:00 AM;1700;16;Foothill   ;1642
201615019;11/22/2020 12:00:00 AM;11/18/2020 12:00:00 AM;2100;16;Foothill   ;1699
201607262;03/19/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1015;16;Foothill   ;1617
201600625;04/07/2020 12:00:00 AM;04/04/2020 12:00:00 AM;1300;16;Foothill   ;1641
201614109;10/22/2020 12:00:00 AM;10/21/2020 12:00:00 AM;1910;16;Foothill   ;1663
201604833;01/20/2020 12:00:00 AM;01/16/2020 12:00:00 AM;1300;16;Foothill   ;1654
201605680;02/09/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1305;16;Foothill   ;1687
201607334;03/22/2020 12:00:00 AM;03/20/2020 12:00:00 AM;1500;16;Foothill   ;1668
201611103;07/15/2020 12:00:00 AM;07/15/2020 12:00:00 AM;900;16;Foothill   ;1651
201609797;06/08/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1700;16;Foothill   ;1636
201607268;03/19/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1150;16;Foothill   ;1663
201607367;03/23/2020 12:00:00 AM;03/23/2020 12:00:00 AM;1200;16;Foothill   ;1641
201613278;09/27/2020 12:00:00 AM;09/27/2020 12:00:00 AM;1250;16;Foothill   ;1643
201610897;07/09/2020 12:00:00 AM;07/08/2020 12:00:00 AM;1140;16;Foothill   ;1653
201609625;06/01/2020 12:00:00 AM;06/01/2020 12:00:00 AM;1500;16;Foothill   ;1657
201600580;02/22/2020 12:00:00 AM;02/22/2020 12:00:00 AM;1804;16;Foothill   ;1659
201613550;10/05/2020 12:00:00 AM;10/03/2020 12:00:00 AM;1200;16;Foothill   ;1613
201610933;07/10/2020 12:00:00 AM;07/10/2020 12:00:00 AM;1320;16;Foothill   ;1633
201612382;08/30/2020 12:00:00 AM;08/26/2020 12:00:00 AM;315;16;Foothill   ;1653
201609767;06/07/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1550;16;Foothill   ;1687
201615647;12/13/2020 12:00:00 AM;12/12/2020 12:00:00 AM;1115;16;Foothill   ;1642
201609785;06/08/2020 12:00:00 AM;06/07/2020 12:00:00 AM;2200;16;Foothill   ;1643
201607355;03/22/2020 12:00:00 AM;03/06/2020 12:00:00 AM;1500;16;Foothill   ;1685
201606166;02/22/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1700;16;Foothill   ;1651
201611096;07/15/2020 12:00:00 AM;07/07/2020 12:00:00 AM;2208;16;Foothill   ;1658
211610869;08/20/2021 12:00:00 AM;10/20/2020 12:00:00 AM;1300;16;Foothill   ;1654
201608722;05/03/2020 12:00:00 AM;05/03/2020 12:00:00 AM;1730;16;Foothill   ;1698
201605225;01/27/2020 12:00:00 AM;01/26/2020 12:00:00 AM;1810;16;Foothill   ;1676
201607024;03/12/2020 12:00:00 AM;03/05/2020 12:00:00 AM;801;16;Foothill   ;1656
201606631;03/03/2020 12:00:00 AM;02/16/2020 12:00:00 AM;2230;16;Foothill   ;1638
201606120;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;1330;16;Foothill   ;1663
201604694;01/17/2020 12:00:00 AM;01/17/2020 12:00:00 AM;120;16;Foothill   ;1613
201604198;01/05/2020 12:00:00 AM;01/04/2020 12:00:00 AM;1153;16;Foothill   ;1643
201600575;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;2115;16;Foothill   ;1602
201605502;02/05/2020 12:00:00 AM;02/04/2020 12:00:00 AM;1800;16;Foothill   ;1654
201604484;01/13/2020 12:00:00 AM;01/13/2020 12:00:00 AM;730;16;Foothill   ;1651
201610349;06/23/2020 12:00:00 AM;06/23/2020 12:00:00 AM;2255;16;Foothill   ;1638
201605577;02/06/2020 12:00:00 AM;02/06/2020 12:00:00 AM;500;16;Foothill   ;1699
201604467;01/13/2020 12:00:00 AM;01/12/2020 12:00:00 AM;1900;16;Foothill   ;1684
201605312;02/02/2020 12:00:00 AM;02/02/2020 12:00:00 AM;215;16;Foothill   ;1612
201609483;05/27/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1140;16;Foothill   ;1602
201608276;04/18/2020 12:00:00 AM;04/17/2020 12:00:00 AM;2130;16;Foothill   ;1663
201611423;07/27/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1240;16;Foothill   ;1698
201609950;06/12/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1100;16;Foothill   ;1658
201614956;11/22/2020 12:00:00 AM;11/21/2020 12:00:00 AM;400;16;Foothill   ;1685
201606037;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;230;16;Foothill   ;1687
201610051;06/15/2020 12:00:00 AM;06/12/2020 12:00:00 AM;1700;16;Foothill   ;1642
201614997;11/23/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1900;16;Foothill   ;1651
201607812;04/06/2020 12:00:00 AM;04/05/2020 12:00:00 AM;1000;16;Foothill   ;1659
201610655;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;2330;16;Foothill   ;1656
201612036;08/17/2020 12:00:00 AM;08/14/2020 12:00:00 AM;1600;16;Foothill   ;1641
201609391;05/25/2020 12:00:00 AM;05/22/2020 12:00:00 AM;1600;16;Foothill   ;1657
201611775;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;1300;16;Foothill   ;1617
201614247;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1900;16;Foothill   ;1685
201611984;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;220;16;Foothill   ;1623
201605102;01/27/2020 12:00:00 AM;01/24/2020 12:00:00 AM;1330;16;Foothill   ;1667
201607660;04/01/2020 12:00:00 AM;03/30/2020 12:00:00 AM;2200;16;Foothill   ;1619
201612609;09/03/2020 12:00:00 AM;09/03/2020 12:00:00 AM;1300;16;Foothill   ;1621
201614296;10/30/2020 12:00:00 AM;10/29/2020 12:00:00 AM;315;16;Foothill   ;1693
201606496;03/01/2020 12:00:00 AM;03/01/2020 12:00:00 AM;1200;16;Foothill   ;1681
201608320;04/22/2020 12:00:00 AM;04/22/2020 12:00:00 AM;445;16;Foothill   ;1637
201611048;07/14/2020 12:00:00 AM;07/09/2020 12:00:00 AM;2100;16;Foothill   ;1643
201608056;04/07/2020 12:00:00 AM;02/26/2020 12:00:00 AM;1200;16;Foothill   ;1621
201606577;03/03/2020 12:00:00 AM;03/02/2020 12:00:00 AM;1200;16;Foothill   ;1641
201605082;01/27/2020 12:00:00 AM;01/27/2020 12:00:00 AM;1015;16;Foothill   ;1684
201612434;08/30/2020 12:00:00 AM;08/25/2020 12:00:00 AM;1830;16;Foothill   ;1663
201615361;12/05/2020 12:00:00 AM;12/03/2020 12:00:00 AM;1800;16;Foothill   ;1617
201611544;07/30/2020 12:00:00 AM;07/29/2020 12:00:00 AM;1930;16;Foothill   ;1618
201615297;12/01/2020 12:00:00 AM;12/01/2020 12:00:00 AM;745;16;Foothill   ;1643
201610413;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1910;16;Foothill   ;1643
201613495;10/05/2020 12:00:00 AM;10/04/2020 12:00:00 AM;1645;16;Foothill   ;1612
201611604;08/02/2020 12:00:00 AM;08/02/2020 12:00:00 AM;100;16;Foothill   ;1653
201616048;12/27/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1200;16;Foothill   ;1685
201606865;03/09/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1510;16;Foothill   ;1622
201611212;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;2000;16;Foothill   ;1685
201611810;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;2226;16;Foothill   ;1684
201609086;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;1220;16;Foothill   ;1645
201613013;09/18/2020 12:00:00 AM;09/16/2020 12:00:00 AM;1800;16;Foothill   ;1665
201609352;05/23/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1;16;Foothill   ;1667
201606271;02/25/2020 12:00:00 AM;02/24/2020 12:00:00 AM;1300;16;Foothill   ;1681
201605074;01/25/2020 12:00:00 AM;01/24/2020 12:00:00 AM;1200;16;Foothill   ;1685
201607899;04/08/2020 12:00:00 AM;04/08/2020 12:00:00 AM;2130;16;Foothill   ;1687
201608643;04/30/2020 12:00:00 AM;04/30/2020 12:00:00 AM;2345;16;Foothill   ;1651
201609137;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1015;16;Foothill   ;1698
201613392;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;930;16;Foothill   ;1611
201609760;06/07/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1130;16;Foothill   ;1679
201612054;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;2200;16;Foothill   ;1651
201614879;11/18/2020 12:00:00 AM;11/18/2020 12:00:00 AM;1050;16;Foothill   ;1657
201600843;11/15/2020 12:00:00 AM;11/14/2020 12:00:00 AM;1250;16;Foothill   ;1685
211611157;08/31/2021 12:00:00 AM;02/07/2020 12:00:00 AM;2300;16;Foothill   ;1645
201609181;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;400;16;Foothill   ;1684
211606022;03/12/2021 12:00:00 AM;12/24/2020 12:00:00 AM;1200;16;Foothill   ;1687
201608392;04/23/2020 12:00:00 AM;03/18/2020 12:00:00 AM;2300;16;Foothill   ;1675
201605274;01/31/2020 12:00:00 AM;01/31/2020 12:00:00 AM;1420;16;Foothill   ;1642
201605062;01/24/2020 12:00:00 AM;01/02/2020 12:00:00 AM;2359;16;Foothill   ;1675
201609134;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1800;16;Foothill   ;1602
201610456;06/27/2020 12:00:00 AM;06/25/2020 12:00:00 AM;2300;16;Foothill   ;1675
201608258;04/19/2020 12:00:00 AM;04/19/2020 12:00:00 AM;1315;16;Foothill   ;1651
201614021;10/20/2020 12:00:00 AM;10/05/2020 12:00:00 AM;1900;16;Foothill   ;1622
201608785;05/02/2020 12:00:00 AM;03/15/2020 12:00:00 AM;1225;16;Foothill   ;1613
201612360;08/28/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1830;16;Foothill   ;1622
201607521;03/27/2020 12:00:00 AM;03/25/2020 12:00:00 AM;2000;16;Foothill   ;1622
201610837;07/07/2020 12:00:00 AM;07/05/2020 12:00:00 AM;1700;16;Foothill   ;1641
201609924;06/12/2020 12:00:00 AM;06/12/2020 12:00:00 AM;830;16;Foothill   ;1613
201615805;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;1718;16;Foothill   ;1659
201608756;05/05/2020 12:00:00 AM;05/04/2020 12:00:00 AM;2230;16;Foothill   ;1605
201610804;07/06/2020 12:00:00 AM;06/14/2020 12:00:00 AM;1200;16;Foothill   ;1687
201611592;07/28/2020 12:00:00 AM;07/27/2020 12:00:00 AM;1600;16;Foothill   ;1641
211608710;06/10/2021 12:00:00 AM;05/20/2020 12:00:00 AM;1340;16;Foothill   ;1656
201613462;10/03/2020 12:00:00 AM;10/03/2020 12:00:00 AM;830;16;Foothill   ;1637
201611314;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;1230;16;Foothill   ;1657
211604065;01/01/2021 12:00:00 AM;12/27/2020 12:00:00 AM;129;16;Foothill   ;1682
201604158;01/05/2020 12:00:00 AM;01/03/2020 12:00:00 AM;1;16;Foothill   ;1617
201611106;07/15/2020 12:00:00 AM;07/15/2020 12:00:00 AM;2200;16;Foothill   ;1641
201612100;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;100;16;Foothill   ;1675
201607870;04/07/2020 12:00:00 AM;04/07/2020 12:00:00 AM;900;16;Foothill   ;1667
201610636;07/01/2020 12:00:00 AM;07/01/2020 12:00:00 AM;900;16;Foothill   ;1684
201610907;07/09/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1915;16;Foothill   ;1638
201612639;09/06/2020 12:00:00 AM;09/04/2020 12:00:00 AM;1430;16;Foothill   ;1664
201608475;04/26/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1400;16;Foothill   ;1698
201604723;01/17/2020 12:00:00 AM;01/15/2020 12:00:00 AM;1945;16;Foothill   ;1668
201600709;07/10/2020 12:00:00 AM;07/10/2020 12:00:00 AM;2125;16;Foothill   ;1612
201614385;11/01/2020 12:00:00 AM;11/01/2020 12:00:00 AM;1600;16;Foothill   ;1653
201606298;02/25/2020 12:00:00 AM;02/25/2020 12:00:00 AM;500;16;Foothill   ;1602
201611510;07/28/2020 12:00:00 AM;07/28/2020 12:00:00 AM;1915;16;Foothill   ;1641
201609583;05/31/2020 12:00:00 AM;05/31/2020 12:00:00 AM;245;16;Foothill   ;1668
201605920;02/15/2020 12:00:00 AM;02/15/2020 12:00:00 AM;1700;16;Foothill   ;1636
201608115;04/15/2020 12:00:00 AM;04/15/2020 12:00:00 AM;1340;16;Foothill   ;1623
201615981;12/24/2020 12:00:00 AM;11/30/2020 12:00:00 AM;1830;16;Foothill   ;1684
201615738;12/16/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1300;16;Foothill   ;1676
201610965;07/11/2020 12:00:00 AM;07/11/2020 12:00:00 AM;645;16;Foothill   ;1685
201608371;04/23/2020 12:00:00 AM;04/22/2020 12:00:00 AM;1800;16;Foothill   ;1698
201612567;09/03/2020 12:00:00 AM;09/02/2020 12:00:00 AM;1800;16;Foothill   ;1661
201613474;10/04/2020 12:00:00 AM;10/03/2020 12:00:00 AM;2000;16;Foothill   ;1675
201610020;06/15/2020 12:00:00 AM;06/15/2020 12:00:00 AM;300;16;Foothill   ;1693
201608506;04/22/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1700;16;Foothill   ;1638
201609205;05/19/2020 12:00:00 AM;05/18/2020 12:00:00 AM;2130;16;Foothill   ;1656
201608349;04/22/2020 12:00:00 AM;04/21/2020 12:00:00 AM;1700;16;Foothill   ;1657
201606872;03/08/2020 12:00:00 AM;03/08/2020 12:00:00 AM;2000;16;Foothill   ;1643
201614209;10/26/2020 12:00:00 AM;10/24/2020 12:00:00 AM;1900;16;Foothill   ;1612
201605642;02/08/2020 12:00:00 AM;02/06/2020 12:00:00 AM;2200;16;Foothill   ;1699
201615658;12/14/2020 12:00:00 AM;12/14/2020 12:00:00 AM;245;16;Foothill   ;1676
201608742;05/03/2020 12:00:00 AM;05/03/2020 12:00:00 AM;525;16;Foothill   ;1641
201614397;11/02/2020 12:00:00 AM;11/01/2020 12:00:00 AM;1730;16;Foothill   ;1656
201607597;03/30/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1330;16;Foothill   ;1622
201611909;08/12/2020 12:00:00 AM;08/12/2020 12:00:00 AM;1500;16;Foothill   ;1658
201611535;07/29/2020 12:00:00 AM;03/01/2020 12:00:00 AM;2000;16;Foothill   ;1653
201607376;03/23/2020 12:00:00 AM;03/23/2020 12:00:00 AM;1630;16;Foothill   ;1601
201604206;01/06/2020 12:00:00 AM;01/06/2020 12:00:00 AM;2135;16;Foothill   ;1601
201614044;10/20/2020 12:00:00 AM;10/16/2020 12:00:00 AM;1100;16;Foothill   ;1622
201605219;01/30/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1150;16;Foothill   ;1684
201607581;03/30/2020 12:00:00 AM;03/29/2020 12:00:00 AM;400;16;Foothill   ;1654
201609197;05/19/2020 12:00:00 AM;05/18/2020 12:00:00 AM;1900;16;Foothill   ;1687
201606514;03/02/2020 12:00:00 AM;03/02/2020 12:00:00 AM;440;16;Foothill   ;1676
201615798;12/18/2020 12:00:00 AM;12/17/2020 12:00:00 AM;720;16;Foothill   ;1654
201608846;05/07/2020 12:00:00 AM;04/22/2020 12:00:00 AM;1830;16;Foothill   ;1695
201615002;11/23/2020 12:00:00 AM;11/23/2020 12:00:00 AM;1030;16;Foothill   ;1653
