DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No
200412582;09/09/2020 12:00:00 AM;09/09/2020 12:00:00 AM;630;4;Hollenbeck ;413
230406865;03/28/2023 12:00:00 AM;06/28/2020 12:00:00 AM;1250;4;Hollenbeck ;478
220409258;05/29/2022 12:00:00 AM;03/29/2020 12:00:00 AM;1315;4;Hollenbeck ;467
230404996;01/30/2023 12:00:00 AM;08/23/2020 12:00:00 AM;800;4;Hollenbeck ;488
220407814;04/22/2022 12:00:00 AM;04/01/2020 12:00:00 AM;5;4;Hollenbeck ;459
220404852;01/28/2022 12:00:00 AM;12/27/2020 12:00:00 AM;1200;4;Hollenbeck ;439
230413909;10/30/2023 12:00:00 AM;10/30/2020 12:00:00 AM;830;4;Hollenbeck ;497
230409692;06/24/2023 12:00:00 AM;06/24/2020 12:00:00 AM;1620;4;Hollenbeck ;429
220411016;07/18/2022 12:00:00 AM;06/22/2020 12:00:00 AM;1300;4;Hollenbeck ;439
220407289;04/06/2022 12:00:00 AM;09/01/2020 12:00:00 AM;1130;4;Hollenbeck ;464
220413587;09/26/2022 12:00:00 AM;09/01/2020 12:00:00 AM;300;4;Hollenbeck ;459
200406391;03/02/2020 12:00:00 AM;03/01/2020 12:00:00 AM;1430;4;Hollenbeck ;407
220407062;03/31/2022 12:00:00 AM;10/15/2020 12:00:00 AM;1200;4;Hollenbeck ;421
220416014;12/05/2022 12:00:00 AM;04/29/2020 12:00:00 AM;1;4;Hollenbeck ;466
220414491;10/20/2022 12:00:00 AM;10/19/2020 12:00:00 AM;2000;4;Hollenbeck ;442
230415586;12/21/2023 12:00:00 AM;10/01/2020 12:00:00 AM;900;4;Hollenbeck ;489
230406446;03/16/2023 12:00:00 AM;03/15/2020 12:00:00 AM;1620;4;Hollenbeck ;454
220410114;06/22/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1220;4;Hollenbeck ;479
220406802;03/25/2022 12:00:00 AM;03/24/2020 12:00:00 AM;245;4;Hollenbeck ;411
230406805;03/26/2023 12:00:00 AM;02/10/2020 12:00:00 AM;1400;4;Hollenbeck ;462
210404363;01/11/2021 12:00:00 AM;12/18/2020 12:00:00 AM;1230;4;Hollenbeck ;478
220404154;01/05/2022 12:00:00 AM;12/31/2020 12:00:00 AM;2320;4;Hollenbeck ;448
220404758;01/25/2022 12:00:00 AM;04/12/2020 12:00:00 AM;1800;4;Hollenbeck ;416
220412117;08/15/2022 12:00:00 AM;06/03/2020 12:00:00 AM;5;4;Hollenbeck ;427
220416185;12/09/2022 12:00:00 AM;02/09/2020 12:00:00 AM;1710;4;Hollenbeck ;462
230405444;02/14/2023 12:00:00 AM;02/13/2020 12:00:00 AM;1500;4;Hollenbeck ;406
220408716;05/17/2022 12:00:00 AM;08/15/2020 12:00:00 AM;900;4;Hollenbeck ;467
220404739;01/24/2022 12:00:00 AM;06/13/2020 12:00:00 AM;1330;4;Hollenbeck ;417
210404695;01/19/2021 12:00:00 AM;06/01/2020 12:00:00 AM;1200;4;Hollenbeck ;464
230404990;01/30/2023 12:00:00 AM;03/16/2020 12:00:00 AM;800;4;Hollenbeck ;488
220409179;05/28/2022 12:00:00 AM;07/09/2020 12:00:00 AM;5;4;Hollenbeck ;423
230407784;04/18/2023 12:00:00 AM;06/02/2020 12:00:00 AM;1;4;Hollenbeck ;464
220414662;10/25/2022 12:00:00 AM;12/04/2020 12:00:00 AM;2200;4;Hollenbeck ;479
230409872;03/28/2023 12:00:00 AM;02/17/2020 12:00:00 AM;935;4;Hollenbeck ;488
200410136;06/24/2020 12:00:00 AM;06/24/2020 12:00:00 AM;700;4;Hollenbeck ;413
220404622;01/20/2022 12:00:00 AM;07/29/2020 12:00:00 AM;1;4;Hollenbeck ;448
230414279;11/09/2023 12:00:00 AM;02/16/2020 12:00:00 AM;1200;4;Hollenbeck ;413
220406238;03/10/2022 12:00:00 AM;03/09/2020 12:00:00 AM;2000;4;Hollenbeck ;449
220405073;02/03/2022 12:00:00 AM;12/28/2020 12:00:00 AM;1801;4;Hollenbeck ;473
220416167;12/09/2022 12:00:00 AM;03/06/2020 12:00:00 AM;1045;4;Hollenbeck ;411
210404224;01/04/2021 12:00:00 AM;12/27/2020 12:00:00 AM;1130;4;Hollenbeck ;438
230404327;01/10/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1;4;Hollenbeck ;466
220405219;02/07/2022 12:00:00 AM;04/10/2020 12:00:00 AM;1950;4;Hollenbeck ;429
220406013;03/02/2022 12:00:00 AM;08/02/2020 12:00:00 AM;800;4;Hollenbeck ;408
200410224;06/27/2020 12:00:00 AM;06/27/2020 12:00:00 AM;400;4;Hollenbeck ;471
200412621;09/10/2020 12:00:00 AM;09/09/2020 12:00:00 AM;1800;4;Hollenbeck ;467
200410047;06/22/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1;4;Hollenbeck ;429
200414361;10/28/2020 12:00:00 AM;10/15/2020 12:00:00 AM;1200;4;Hollenbeck ;487
200408306;04/28/2020 12:00:00 AM;04/28/2020 12:00:00 AM;1650;4;Hollenbeck ;488
200406978;03/16/2020 12:00:00 AM;03/14/2020 12:00:00 AM;58;4;Hollenbeck ;443
200407198;03/22/2020 12:00:00 AM;03/22/2020 12:00:00 AM;430;4;Hollenbeck ;466
200413464;10/04/2020 12:00:00 AM;10/04/2020 12:00:00 AM;1745;4;Hollenbeck ;408
200409389;05/31/2020 12:00:00 AM;05/31/2020 12:00:00 AM;1800;4;Hollenbeck ;455
200407426;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1830;4;Hollenbeck ;407
200412397;09/02/2020 12:00:00 AM;08/21/2020 12:00:00 AM;800;4;Hollenbeck ;459
200409165;05/24/2020 12:00:00 AM;05/24/2020 12:00:00 AM;135;4;Hollenbeck ;416
200407117;03/20/2020 12:00:00 AM;03/20/2020 12:00:00 AM;230;4;Hollenbeck ;455
200404296;01/08/2020 12:00:00 AM;01/07/2020 12:00:00 AM;1530;4;Hollenbeck ;437
200416028;12/17/2020 12:00:00 AM;12/17/2020 12:00:00 AM;1525;4;Hollenbeck ;473
200414791;11/11/2020 12:00:00 AM;11/11/2020 12:00:00 AM;1400;4;Hollenbeck ;409
200408618;05/07/2020 12:00:00 AM;05/06/2020 12:00:00 AM;1800;4;Hollenbeck ;424
200407521;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;1240;4;Hollenbeck ;473
200414488;10/30/2020 12:00:00 AM;10/29/2020 12:00:00 AM;2200;4;Hollenbeck ;477
200408755;05/11/2020 12:00:00 AM;05/11/2020 12:00:00 AM;2030;4;Hollenbeck ;455
200412172;08/26/2020 12:00:00 AM;08/26/2020 12:00:00 AM;1030;4;Hollenbeck ;449
200409594;06/08/2020 12:00:00 AM;06/06/2020 12:00:00 AM;2000;4;Hollenbeck ;428
200408096;04/22/2020 12:00:00 AM;04/22/2020 12:00:00 AM;1900;4;Hollenbeck ;471
200415454;12/01/2020 12:00:00 AM;11/16/2020 12:00:00 AM;1200;4;Hollenbeck ;409
200413270;09/29/2020 12:00:00 AM;09/29/2020 12:00:00 AM;215;4;Hollenbeck ;467
200400819;05/24/2020 12:00:00 AM;05/24/2020 12:00:00 AM;2145;4;Hollenbeck ;491
200404133;01/03/2020 12:00:00 AM;01/03/2020 12:00:00 AM;2045;4;Hollenbeck ;453
200406644;03/08/2020 12:00:00 AM;03/05/2020 12:00:00 AM;2200;4;Hollenbeck ;455
200410108;06/23/2020 12:00:00 AM;06/23/2020 12:00:00 AM;750;4;Hollenbeck ;445
200411610;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1730;4;Hollenbeck ;453
200405985;02/20/2020 12:00:00 AM;02/15/2020 12:00:00 AM;1500;4;Hollenbeck ;438
200413927;10/17/2020 12:00:00 AM;10/16/2020 12:00:00 AM;2100;4;Hollenbeck ;412
200415366;11/29/2020 12:00:00 AM;11/29/2020 12:00:00 AM;130;4;Hollenbeck ;415
200401034;09/08/2020 12:00:00 AM;09/08/2020 12:00:00 AM;700;4;Hollenbeck ;479
200413565;10/07/2020 12:00:00 AM;10/07/2020 12:00:00 AM;1300;4;Hollenbeck ;448
200410794;07/15/2020 12:00:00 AM;07/15/2020 12:00:00 AM;1100;4;Hollenbeck ;464
200410168;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;10;4;Hollenbeck ;473
200415682;12/06/2020 12:00:00 AM;12/06/2020 12:00:00 AM;2130;4;Hollenbeck ;407
200411004;07/21/2020 12:00:00 AM;07/18/2020 12:00:00 AM;1900;4;Hollenbeck ;443
200411203;07/27/2020 12:00:00 AM;07/26/2020 12:00:00 AM;2355;4;Hollenbeck ;489
200405424;02/06/2020 12:00:00 AM;02/04/2020 12:00:00 AM;1400;4;Hollenbeck ;402
200407318;03/27/2020 12:00:00 AM;03/27/2020 12:00:00 AM;315;4;Hollenbeck ;422
200406517;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;1405;4;Hollenbeck ;491
200410977;07/20/2020 12:00:00 AM;07/13/2020 12:00:00 AM;1330;4;Hollenbeck ;463
200405314;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1615;4;Hollenbeck ;449
200405697;02/13/2020 12:00:00 AM;02/13/2020 12:00:00 AM;2300;4;Hollenbeck ;461
200407822;04/14/2020 12:00:00 AM;04/06/2020 12:00:00 AM;1100;4;Hollenbeck ;451
200412026;08/22/2020 12:00:00 AM;08/21/2020 12:00:00 AM;1850;4;Hollenbeck ;468
200411607;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1830;4;Hollenbeck ;464
210407587;04/13/2021 12:00:00 AM;12/04/2020 12:00:00 AM;1;4;Hollenbeck ;426
200411904;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1345;4;Hollenbeck ;477
200415653;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;2310;4;Hollenbeck ;424
200400694;03/26/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1435;4;Hollenbeck ;422
200411785;08/16/2020 12:00:00 AM;08/16/2020 12:00:00 AM;455;4;Hollenbeck ;423
200404183;01/05/2020 12:00:00 AM;01/05/2020 12:00:00 AM;2010;4;Hollenbeck ;456
200405489;02/07/2020 12:00:00 AM;02/06/2020 12:00:00 AM;2115;4;Hollenbeck ;464
200414980;11/17/2020 12:00:00 AM;11/02/2020 12:00:00 AM;1600;4;Hollenbeck ;406
200412273;08/29/2020 12:00:00 AM;08/29/2020 12:00:00 AM;540;4;Hollenbeck ;413
200413246;09/28/2020 12:00:00 AM;09/28/2020 12:00:00 AM;30;4;Hollenbeck ;409
200411060;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;2210;4;Hollenbeck ;497
200415554;12/03/2020 12:00:00 AM;11/30/2020 12:00:00 AM;400;4;Hollenbeck ;404
200406662;03/08/2020 12:00:00 AM;03/06/2020 12:00:00 AM;1800;4;Hollenbeck ;457
200406717;03/10/2020 12:00:00 AM;03/09/2020 12:00:00 AM;2200;4;Hollenbeck ;408
200407998;04/19/2020 12:00:00 AM;04/19/2020 12:00:00 AM;125;4;Hollenbeck ;491
200406875;03/13/2020 12:00:00 AM;03/13/2020 12:00:00 AM;1330;4;Hollenbeck ;429
200411135;07/25/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1;4;Hollenbeck ;406
200415153;11/23/2020 12:00:00 AM;11/23/2020 12:00:00 AM;100;4;Hollenbeck ;426
200400627;02/21/2020 12:00:00 AM;01/17/2020 12:00:00 AM;1730;4;Hollenbeck ;497
200411816;08/17/2020 12:00:00 AM;07/30/2020 12:00:00 AM;325;4;Hollenbeck ;404
200406332;02/29/2020 12:00:00 AM;02/27/2020 12:00:00 AM;2100;4;Hollenbeck ;411
200410246;06/27/2020 12:00:00 AM;06/27/2020 12:00:00 AM;915;4;Hollenbeck ;421
200414957;11/17/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1500;4;Hollenbeck ;453
200414493;10/31/2020 12:00:00 AM;10/31/2020 12:00:00 AM;2047;4;Hollenbeck ;402
200406514;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;2245;4;Hollenbeck ;449
200404677;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1215;4;Hollenbeck ;412
200408689;05/10/2020 12:00:00 AM;04/09/2020 12:00:00 AM;1900;4;Hollenbeck ;427
200408111;04/23/2020 12:00:00 AM;04/23/2020 12:00:00 AM;300;4;Hollenbeck ;417
200411934;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1940;4;Hollenbeck ;491
200408198;04/25/2020 12:00:00 AM;04/25/2020 12:00:00 AM;2150;4;Hollenbeck ;445
200408874;05/13/2020 12:00:00 AM;05/13/2020 12:00:00 AM;630;4;Hollenbeck ;464
200415884;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;1900;4;Hollenbeck ;449
200406105;02/24/2020 12:00:00 AM;02/11/2020 12:00:00 AM;230;4;Hollenbeck ;479
200410780;07/15/2020 12:00:00 AM;07/14/2020 12:00:00 AM;2245;4;Hollenbeck ;479
200412210;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1330;4;Hollenbeck ;448
200413970;10/18/2020 12:00:00 AM;10/18/2020 12:00:00 AM;2000;4;Hollenbeck ;459
200404663;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1;4;Hollenbeck ;473
200405027;01/22/2020 12:00:00 AM;01/21/2020 12:00:00 AM;1000;4;Hollenbeck ;412
200408949;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1800;4;Hollenbeck ;409
200411380;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;545;4;Hollenbeck ;415
200413050;09/22/2020 12:00:00 AM;09/22/2020 12:00:00 AM;900;4;Hollenbeck ;478
200414348;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1030;4;Hollenbeck ;437
200404211;01/06/2020 12:00:00 AM;01/05/2020 12:00:00 AM;2130;4;Hollenbeck ;439
200409340;05/29/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1230;4;Hollenbeck ;439
200406042;02/22/2020 12:00:00 AM;02/22/2020 12:00:00 AM;245;4;Hollenbeck ;412
200404380;01/11/2020 12:00:00 AM;01/09/2020 12:00:00 AM;1600;4;Hollenbeck ;489
200413335;10/01/2020 12:00:00 AM;09/30/2020 12:00:00 AM;2130;4;Hollenbeck ;442
200404890;01/23/2020 12:00:00 AM;01/23/2020 12:00:00 AM;1200;4;Hollenbeck ;409
200409682;06/10/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1900;4;Hollenbeck ;412
200415988;12/16/2020 12:00:00 AM;12/16/2020 12:00:00 AM;325;4;Hollenbeck ;491
200404614;01/16/2020 12:00:00 AM;01/14/2020 12:00:00 AM;1345;4;Hollenbeck ;443
200411814;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;1100;4;Hollenbeck ;457
200414485;10/30/2020 12:00:00 AM;10/29/2020 12:00:00 AM;1200;4;Hollenbeck ;459
200405322;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1830;4;Hollenbeck ;439
200408279;04/28/2020 12:00:00 AM;04/27/2020 12:00:00 AM;2020;4;Hollenbeck ;455
200404944;01/24/2020 12:00:00 AM;01/24/2020 12:00:00 AM;220;4;Hollenbeck ;453
200410792;07/15/2020 12:00:00 AM;07/14/2020 12:00:00 AM;2355;4;Hollenbeck ;449
200400937;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;145;4;Hollenbeck ;478
200413292;09/29/2020 12:00:00 AM;09/29/2020 12:00:00 AM;630;4;Hollenbeck ;412
200414711;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;130;4;Hollenbeck ;467
200411232;07/27/2020 12:00:00 AM;07/27/2020 12:00:00 AM;550;4;Hollenbeck ;479
200409087;05/21/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1145;4;Hollenbeck ;411
200416216;12/23/2020 12:00:00 AM;12/22/2020 12:00:00 AM;1800;4;Hollenbeck ;412
200414414;10/29/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1246;4;Hollenbeck ;423
200411078;07/23/2020 12:00:00 AM;07/23/2020 12:00:00 AM;445;4;Hollenbeck ;478
200413407;10/02/2020 12:00:00 AM;10/02/2020 12:00:00 AM;1915;4;Hollenbeck ;466
200414908;11/15/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1800;4;Hollenbeck ;473
200410582;07/07/2020 12:00:00 AM;07/06/2020 12:00:00 AM;1625;4;Hollenbeck ;478
200407886;04/16/2020 12:00:00 AM;03/31/2020 12:00:00 AM;1405;4;Hollenbeck ;459
200407034;03/17/2020 12:00:00 AM;03/15/2020 12:00:00 AM;2300;4;Hollenbeck ;457
200416129;12/21/2020 12:00:00 AM;12/18/2020 12:00:00 AM;1600;4;Hollenbeck ;471
200404863;01/22/2020 12:00:00 AM;01/22/2020 12:00:00 AM;1820;4;Hollenbeck ;457
200409462;06/03/2020 12:00:00 AM;06/02/2020 12:00:00 AM;1530;4;Hollenbeck ;427
200413673;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;1615;4;Hollenbeck ;455
200412410;09/03/2020 12:00:00 AM;09/03/2020 12:00:00 AM;500;4;Hollenbeck ;464
200405825;02/17/2020 12:00:00 AM;02/17/2020 12:00:00 AM;200;4;Hollenbeck ;473
200400501;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;200;4;Hollenbeck ;442
200412940;09/19/2020 12:00:00 AM;09/19/2020 12:00:00 AM;1015;4;Hollenbeck ;466
200415449;12/01/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1900;4;Hollenbeck ;406
200407260;03/25/2020 12:00:00 AM;03/24/2020 12:00:00 AM;1700;4;Hollenbeck ;461
200410882;07/17/2020 12:00:00 AM;07/17/2020 12:00:00 AM;700;4;Hollenbeck ;413
200404623;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2230;4;Hollenbeck ;478
200414151;10/22/2020 12:00:00 AM;10/22/2020 12:00:00 AM;1140;4;Hollenbeck ;464
200412669;09/12/2020 12:00:00 AM;09/11/2020 12:00:00 AM;1700;4;Hollenbeck ;439
200414995;11/18/2020 12:00:00 AM;11/17/2020 12:00:00 AM;1750;4;Hollenbeck ;487
200414612;11/04/2020 12:00:00 AM;11/04/2020 12:00:00 AM;1945;4;Hollenbeck ;437
200405764;02/14/2020 12:00:00 AM;01/15/2020 12:00:00 AM;200;4;Hollenbeck ;437
200408654;05/08/2020 12:00:00 AM;05/08/2020 12:00:00 AM;2145;4;Hollenbeck ;441
200407389;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;30;4;Hollenbeck ;487
200404741;01/20/2020 12:00:00 AM;01/19/2020 12:00:00 AM;1900;4;Hollenbeck ;468
200408941;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1800;4;Hollenbeck ;429
200411867;08/18/2020 12:00:00 AM;08/18/2020 12:00:00 AM;600;4;Hollenbeck ;497
200416340;12/27/2020 12:00:00 AM;12/27/2020 12:00:00 AM;316;4;Hollenbeck ;412
200400728;04/11/2020 12:00:00 AM;04/09/2020 12:00:00 AM;2000;4;Hollenbeck ;404
200407878;04/16/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1152;4;Hollenbeck ;499
200400922;07/19/2020 12:00:00 AM;07/18/2020 12:00:00 AM;2035;4;Hollenbeck ;417
200415405;11/30/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1200;4;Hollenbeck ;407
200413025;09/22/2020 12:00:00 AM;09/21/2020 12:00:00 AM;2100;4;Hollenbeck ;406
200413654;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;500;4;Hollenbeck ;451
200409802;06/15/2020 12:00:00 AM;06/14/2020 12:00:00 AM;2000;4;Hollenbeck ;464
200401204;11/21/2020 12:00:00 AM;11/21/2020 12:00:00 AM;1530;4;Hollenbeck ;465
200405954;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;45;4;Hollenbeck ;499
200413122;09/25/2020 12:00:00 AM;09/22/2020 12:00:00 AM;12;4;Hollenbeck ;459
200416179;12/22/2020 12:00:00 AM;12/21/2020 12:00:00 AM;2300;4;Hollenbeck ;402
200414827;11/13/2020 12:00:00 AM;11/13/2020 12:00:00 AM;520;4;Hollenbeck ;457
210404025;01/01/2021 12:00:00 AM;12/30/2020 12:00:00 AM;1830;4;Hollenbeck ;429
200409309;05/28/2020 12:00:00 AM;05/07/2020 12:00:00 AM;2300;4;Hollenbeck ;448
200411601;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1325;4;Hollenbeck ;438
200405526;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;1430;4;Hollenbeck ;424
200405647;02/12/2020 12:00:00 AM;02/12/2020 12:00:00 AM;1910;4;Hollenbeck ;457
200407161;03/21/2020 12:00:00 AM;03/21/2020 12:00:00 AM;2100;4;Hollenbeck ;463
200410127;06/24/2020 12:00:00 AM;06/23/2020 12:00:00 AM;110;4;Hollenbeck ;489
200415936;12/14/2020 12:00:00 AM;12/11/2020 12:00:00 AM;1415;4;Hollenbeck ;442
200411393;08/02/2020 12:00:00 AM;08/02/2020 12:00:00 AM;1215;4;Hollenbeck ;497
200405506;02/04/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1700;4;Hollenbeck ;459
200409461;06/03/2020 12:00:00 AM;06/02/2020 12:00:00 AM;1730;4;Hollenbeck ;422
200411664;08/11/2020 12:00:00 AM;08/11/2020 12:00:00 AM;1700;4;Hollenbeck ;443
200414532;11/02/2020 12:00:00 AM;11/01/2020 12:00:00 AM;1200;4;Hollenbeck ;429
200412766;09/14/2020 12:00:00 AM;09/14/2020 12:00:00 AM;1840;4;Hollenbeck ;488
200415858;12/11/2020 12:00:00 AM;12/11/2020 12:00:00 AM;2230;4;Hollenbeck ;416
200409308;05/28/2020 12:00:00 AM;05/28/2020 12:00:00 AM;100;4;Hollenbeck ;409
200412768;09/15/2020 12:00:00 AM;09/14/2020 12:00:00 AM;1730;4;Hollenbeck ;478
200401210;11/26/2020 12:00:00 AM;11/26/2020 12:00:00 AM;1820;4;Hollenbeck ;467
200413458;10/04/2020 12:00:00 AM;10/04/2020 12:00:00 AM;1730;4;Hollenbeck ;443
200411247;07/28/2020 12:00:00 AM;02/20/2020 12:00:00 AM;2000;4;Hollenbeck ;464
200415195;11/23/2020 12:00:00 AM;11/22/2020 12:00:00 AM;2045;4;Hollenbeck ;499
200414042;10/20/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1400;4;Hollenbeck ;499
200405124;01/29/2020 12:00:00 AM;01/25/2020 12:00:00 AM;145;4;Hollenbeck ;421
200409142;05/23/2020 12:00:00 AM;05/22/2020 12:00:00 AM;1900;4;Hollenbeck ;408
200414571;11/02/2020 12:00:00 AM;11/02/2020 12:00:00 AM;1300;4;Hollenbeck ;497
200406941;03/15/2020 12:00:00 AM;03/15/2020 12:00:00 AM;1300;4;Hollenbeck ;421
200408691;05/10/2020 12:00:00 AM;05/10/2020 12:00:00 AM;950;4;Hollenbeck ;426
200416134;12/21/2020 12:00:00 AM;12/21/2020 12:00:00 AM;800;4;Hollenbeck ;402
200407269;03/25/2020 12:00:00 AM;03/25/2020 12:00:00 AM;1425;4;Hollenbeck ;467
200405300;02/03/2020 12:00:00 AM;01/31/2020 12:00:00 AM;2218;4;Hollenbeck ;445
200412032;08/22/2020 12:00:00 AM;08/22/2020 12:00:00 AM;830;4;Hollenbeck ;469
210404834;01/22/2021 12:00:00 AM;10/26/2020 12:00:00 AM;1300;4;Hollenbeck ;408
200406553;03/05/2020 12:00:00 AM;03/03/2020 12:00:00 AM;1251;4;Hollenbeck ;429
200406789;03/11/2020 12:00:00 AM;03/10/2020 12:00:00 AM;2010;4;Hollenbeck ;404
210404114;01/04/2021 12:00:00 AM;12/24/2020 12:00:00 AM;1500;4;Hollenbeck ;499
200416154;12/21/2020 12:00:00 AM;12/21/2020 12:00:00 AM;1730;4;Hollenbeck ;478
200410559;07/07/2020 12:00:00 AM;06/26/2020 12:00:00 AM;1;4;Hollenbeck ;438
200411606;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1930;4;Hollenbeck ;464
200408864;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;440;4;Hollenbeck ;416
200409001;05/19/2020 12:00:00 AM;05/18/2020 12:00:00 AM;2000;4;Hollenbeck ;416
200413668;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;1815;4;Hollenbeck ;412
200412966;09/20/2020 12:00:00 AM;09/20/2020 12:00:00 AM;740;4;Hollenbeck ;497
200413596;10/08/2020 12:00:00 AM;10/02/2020 12:00:00 AM;1200;4;Hollenbeck ;448
200416395;12/29/2020 12:00:00 AM;12/29/2020 12:00:00 AM;1955;4;Hollenbeck ;448
200411059;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;2210;4;Hollenbeck ;497
200406972;03/15/2020 12:00:00 AM;02/29/2020 12:00:00 AM;1200;4;Hollenbeck ;473
200405800;02/16/2020 12:00:00 AM;02/16/2020 12:00:00 AM;1300;4;Hollenbeck ;473
200411512;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;1000;4;Hollenbeck ;421
200412558;09/08/2020 12:00:00 AM;09/04/2020 12:00:00 AM;1430;4;Hollenbeck ;424
200404303;01/09/2020 12:00:00 AM;01/08/2020 12:00:00 AM;2000;4;Hollenbeck ;455
200408565;05/06/2020 12:00:00 AM;05/06/2020 12:00:00 AM;702;4;Hollenbeck ;499
200409703;06/11/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1700;4;Hollenbeck ;422
200407877;04/16/2020 12:00:00 AM;04/15/2020 12:00:00 AM;1700;4;Hollenbeck ;406
200409862;06/17/2020 12:00:00 AM;06/16/2020 12:00:00 AM;2200;4;Hollenbeck ;409
200408639;05/08/2020 12:00:00 AM;05/08/2020 12:00:00 AM;1715;4;Hollenbeck ;499
200409195;05/25/2020 12:00:00 AM;05/24/2020 12:00:00 AM;2120;4;Hollenbeck ;497
200407408;03/30/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1500;4;Hollenbeck ;457
200412042;08/22/2020 12:00:00 AM;08/22/2020 12:00:00 AM;1400;4;Hollenbeck ;462
200404240;01/07/2020 12:00:00 AM;01/07/2020 12:00:00 AM;345;4;Hollenbeck ;437
200411045;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;1100;4;Hollenbeck ;497
200411775;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;1820;4;Hollenbeck ;445
200406304;02/28/2020 12:00:00 AM;02/26/2020 12:00:00 AM;1800;4;Hollenbeck ;473
200400714;03/31/2020 12:00:00 AM;03/31/2020 12:00:00 AM;630;4;Hollenbeck ;497
200412066;08/23/2020 12:00:00 AM;08/23/2020 12:00:00 AM;1610;4;Hollenbeck ;412
200407982;04/19/2020 12:00:00 AM;04/19/2020 12:00:00 AM;1620;4;Hollenbeck ;457
200413190;09/27/2020 12:00:00 AM;09/26/2020 12:00:00 AM;1700;4;Hollenbeck ;409
200405492;02/07/2020 12:00:00 AM;02/07/2020 12:00:00 AM;1930;4;Hollenbeck ;497
200412055;08/23/2020 12:00:00 AM;08/22/2020 12:00:00 AM;2000;4;Hollenbeck ;445
200406133;02/23/2020 12:00:00 AM;02/23/2020 12:00:00 AM;1200;4;Hollenbeck ;473
200404130;01/04/2020 12:00:00 AM;01/04/2020 12:00:00 AM;1330;4;Hollenbeck ;424
200409074;05/20/2020 12:00:00 AM;05/13/2020 12:00:00 AM;1700;4;Hollenbeck ;497
